view,ClubType,Distance,Carry,LrDistanceOut,DirectionAngle,SpinBack,SpinSide,SpinAxis,BallSpeed,0-LOWER-ANGLE,0-SHOULDER-ANGLE,0-SPINE-ANGLE,0-STANCE-RATIO,0-UPPER-TILT,1-HEAD-LOC,1-HIP-LINE,1-HIP-ROTATION,1-HIP-SHIFTED,1-LEFT-ARM-ANGLE,1-RIGHT-ARM-ANGLE,1-SHOULDER-ANGLE,1-SHOULDER-LOC,1-SPINE-ANGLE,2-HEAD-LOC,2-HIP-ANGLE,2-HIP-LINE,2-HIP-ROTATION,2-HIP-SHIFTED,2-LEFT-ARM-ANGLE,2-SHOULDER-ANGLE,2-SHOULDER-LOC,2-UPPER-TILT,3-HEAD-LOC,3-HIP-ANGLE,3-HIP-LINE,3-HIP-ROTATION,3-HIP-SHIFTED,3-LEFT-LEG-ANGLE,3-RIGHT-ARM-ANGLE,3-RIGHT-DISTANCE,3-RIGHT-LEG-ANGLE,3-SHOULDER-ANGLE,3-SHOULDER-LOC,4-HEAD-LOC,4-HIP-ANGLE,4-HIP-HANGING-BACK,4-HIP-LINE,4-HIP-ROTATION,4-HIP-SHIFTED,4-RIGHT-ARM-ANGLE,4-RIGHT-ARMPIT-ANGLE,4-SHOULDER-HANGING-BACK,4-SPINE-ANGLE,5-HEAD-LOC,5-HIP-HANGING-BACK,5-HIP-LINE,5-HIP-SHIFTED,5-LEFT-ARM-ANGLE,5-LEFT-LEG-ANGLE,5-RIGHT-ARM-ANGLE,5-SHOULDER-ANGLE,5-SHOULDER-HANGING-BACK,5-SPINE-ANGLE,6-HEAD-LOC,6-HIP-ANGLE,6-HIP-LINE,6-HIP-SHIFTED,6-LEFT-ARM-ANGLE,6-RIGHT-LEG-ANGLE,6-SHOULDER-ANGLE,6-SPINE-ANGLE,6-WEIGHT-SHIFT,7-FINISH-ANGLE,7-HIP-ANGLE,7-HIP-LINE,7-HIP-SHIFTED,7-SHOULDER-ANGLE,7-SPINE-ANGLE
DTL,W1,208,188.7,-1.9,1.3,1670,-222,-7.572169149,59.4,163.74,,73.2,,,,0.08,,,,112.33,22.41,,77.14,,5.77,0.12,,,,25.14,,,,0,0.09,,,145.08,79.05,0.59,161.81,10.21,,,7.31,,0.17,,,53.13,,,77.5,,,0.23,,,180,,11.69,,76.77,,15.38,0.17,,,,47.19,74.99,,,5.26,0.51,,8.69,79.1
DTL,W1,146.9,129.3,62.5,16.4,3480,1972,29.53878226,47.5,,,77.5,,,,0.19,,,180,123.37,22.91,,76.21,,6.34,0.19,,,,23.79,,,,10.51,0.16,,,,53.84,0.54,180,19.5,,,6.19,,0.07,,,0,,,68.49,,,0.02,,,165.93,,63.9,,74.19,,35.57,-0.11,,,,34.32,69.17,,,5.89,0.54,,0,90
DTL,W1,130.4,112,-16.6,-2.7,3142,-899,-15.96706966,42.4,161.81,,78.24,,,,0.29,,,,125.45,24.25,,76.79,,6.86,0.26,,,,28.22,,,,11.63,0.24,,,158.43,49.46,0.57,180,22.56,,,24.91,,0.19,,,11.48,,,69.91,,,0.14,,,165.93,,0,,72,,20.48,0.41,,,,36.45,77.34,,,0,0.64,,8.28,85.54
DTL,W1,138.5,119.8,30.2,7.9,2857,901,17.50349056,43.9,171.89,,74.03,,,,0.07,,,168.52,123.37,26.57,,76.47,,7.12,0.16,,,,22.55,,,,8.43,0.26,,,,61.31,0.68,180,26.36,,,0,,0.17,,,27.13,,,75.28,,,0.48,,,168.52,,31.76,,84.47,,18.21,,,,,50.33,61.09,,,5.24,0.37,,3,83.4
DTL,W3,216.1,199,13.1,0,2672,399,8.493013761,61.1,161.81,,69.89,,,,0.05,,,,109.27,23.91,,73.31,,11.31,0.06,,,,20.52,,,,5.18,0.03,,,139.46,72.54,0.61,160.05,15.49,,,12.57,,0.18,,,87.13,,,74.54,,,0.27,,,180,,11.51,,77.84,,22.92,0.14,,,,64.86,68.47,,,5.6,0.52,,8.51,76.41
DTL,I7,141,131.5,-5.2,-0.8,4844,-169,-1.998154596,47.3,149.32,,62.57,,,,,,,171.89,136.05,28.79,,62.96,,8.52,,,,,28.42,,,,14.69,0.06,,,156.93,86.56,0.65,171.89,25.36,,,15.99,,0.24,,,131.3,,,70.98,,,0.22,,,180,,52.65,,71.38,,23.48,0.12,,,,43.3,67.34,,,0,0.63,,13.22,85.9
DTL,W1,217.1,200.2,-2.2,-2.3,2150,150,3.990913098,60.6,158.43,,75.51,,,,-0.15,,,168.52,114.2,25.31,,71.71,,10.44,-0.18,,,,23.86,,,,0,-0.15,,,163.74,66.42,0.65,180,18.36,,,7.66,,0.07,,,29.54,,,76.16,,,-0.1,,,171.89,,21.62,,75.57,,14.47,0.12,,,,25.28,76.09,,,0,0.71,,7.72,89.16
DTL,I4,184.2,168.9,-3.5,-0.2,3271,-142,-2.485752207,54.7,154.16,,60.23,,,,0.13,,,,119.34,34.54,,66.86,,11.63,0.15,,,,28.39,,,,10.59,0.19,,,133.63,80.79,0.55,160.05,16.39,,,5.67,,0.2,,,8.11,,,67.88,,,0.19,,,180,,0,,71.29,,25.78,0.03,,,,63.27,60.77,,,5.63,0.37,,24.02,80
DTL,I4,164.2,148,7,3,3457,-30,-0.497202846,51,163.74,,55,,,,0.02,,,163.74,140.35,21.67,,59.84,,11.31,0.08,,,,35.61,,,,11.54,0.18,,,131.3,85.41,0.55,180,21.62,,,18.61,,0.25,,,0,,,64.71,,,0.26,,,171.89,,0,,63.81,,0,0.33,,,,40.73,65.63,,,0,0.32,,34.58,66.51
DTL,I7,149.5,140.1,2.4,2.5,5326,-232,-2.494221363,49.8,171.89,,59.08,,,,-0.05,,,180,139.46,24.42,,64.8,,7.92,0.05,,,,26.44,,,,9.87,0.12,,,140.35,63.26,0.65,165.93,25.33,,,10.22,,0.16,,,19.95,,,63.54,,,0.35,,,180,,32.31,,72.82,,25.96,0.28,,,,46.38,71.76,,,0,0.65,,3.46,81.3
DTL,W1,144.2,122.9,-15.1,-3.3,2577,-541,-11.85615902,46,171.89,,73.98,,,,0.08,,,180,125.45,33.69,,73.17,,13.69,0.14,,,,26.57,,,,7.54,0.16,,,165.93,61.31,0.61,180,28.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTL,W1,209.2,187,-18,-2,2132,-337,-8.982286541,60.8,165.93,,64.78,,,,0.01,,,165.93,150.46,15.02,,73.91,,0,0.02,,,,19.57,,,,11.14,0.13,,,141.26,103.89,0.63,180,3.88,,,12.57,,0.18,,,146.1,,,74.36,,,0.21,,,171.89,,7.05,,72.13,,0,0.32,,,,29.25,73.48,,,10.51,0.39,,29.45,75.09
DTL,I9,128.6,116,2.7,1.6,3995,-104,-1.491217909,43,160.05,,53.38,,,,0.09,,,171.89,139.46,34.55,,57.29,,15.72,0.15,,,,31.64,,,,5.72,0.22,,,143.13,62.61,0.6,171.89,29.33,,,17.29,,0.27,,,43.95,,,60.64,,,0.24,,,171.89,,0,,59.16,,23.83,0.21,,,,54.8,63.73,,,0,0.46,,14.93,84.4
DTL,W1,192.6,174.8,2.6,1.4,1738,-75,-2.470954577,55.7,163.74,,64.43,,,,0.01,,,165.93,136.05,19.44,,71.4,,16.9,-0.02,,,,21.43,,,,10.34,0.15,,,134.43,69.51,0.67,171.89,14.73,,,22.84,,0.32,,,54.55,,,70.48,,,0.33,,,168.52,,63.43,,66.54,,22.11,0.3,,,,51.44,64.17,,,16.72,0.75,,11.17,80.3
DTL,W1,208.3,185.3,2,1.2,1445,-63,-2.496435711,60.9,168.52,,74.4,,,,-0.05,,,,127.59,18.43,,74.91,,5.62,-0.06,,,,26.73,,,,5.67,0.27,,,136.89,64.53,0.66,171.89,9.67,,,9.03,,0.3,,,14.07,,,72.94,,,0.3,,,163.74,,0,,68.98,,17.31,0.32,,,,42.96,67.92,,,5.43,0.46,,16.2,77.96
DTL,W1,212,191.5,-2.9,-1.4,1851,80,2.474776621,60.6,150.46,,68.68,,,,0.17,,,171.89,126.16,21.92,,74.12,,10.82,0.26,,,,12.35,,,,4.92,,,,129.05,76.11,0.73,168.52,,,,7.31,,0.52,,,94.01,,,75.39,,,,,,171.89,,8.13,,81.72,,20.68,0.5,,,,45,75.57,,,0,0.75,,4.21,79.21
DTL,W1,176,159.7,-3.2,-1.1,2028,0,0,52,171.89,,80.98,,,,-0.14,,,145.08,140.35,22.41,,76.76,,10.03,-0.02,,,,21.33,,,,4.96,0.1,,,148.21,55.25,0.69,171.89,23.68,,,11.18,,0.4,,,95.74,,,79.52,,,0.41,,,171.89,,26.57,,81.16,,0,0.31,,,,41.86,77.48,,,18.5,0.29,,31.89,67.27
DTL,W1,186.7,162.2,-3.9,2.6,1168,-404,-19.08001223,57.6,161.81,,70,,,,0.04,,,168.52,142.19,31.95,,71.74,,11.44,-0.04,,,,27.78,,,,5.81,-0.01,,,138.59,66.42,0.64,160.05,21.02,,,11.36,,0.11,,,61.31,,,75.94,,,0.19,,,163.74,,11.73,,82.83,,14.18,0.05,,,,49.86,78.54,,,5.73,0.4,,10.62,82.18
DTL,W1,228.4,214.5,-0.2,-3.5,1991,333,9.494985325,63,150.46,,69.78,,,,-0.07,,,180,137.73,29.74,,68.32,,10.51,0,,,,24.07,,,,10.37,0.13,,,143.13,70.12,0.69,171.89,11.74,,,7.41,,0.24,,,39.65,,,74.77,,,0.13,,,171.89,,28.44,,72.2,,13.49,0.28,,,,30.09,76.3,,,5.29,0.52,,28.61,81.31
DTL,I4,176.8,164.4,0.7,0.8,4215,-73,-0.992212049,54,154.16,,62.06,,,,0.14,,,,124.75,32.01,,68.06,,15.6,0.18,,,,31.97,,,,10.67,0.2,,,133.63,72.54,0.57,155.51,16.45,,,16.56,,0.23,,,49.46,,,68.76,,,0.19,,,180,,8.25,,67.06,,33.23,0.06,,,,63.43,57.7,,,5.38,0.34,,18.3,76.26
DTL,W1,163.1,139,-20.7,-4.5,2245,-642,-15.95887805,52.6,165.93,,70.59,,,,0.18,,,,104.48,22.58,,73.14,,5.52,0.23,,,,26.57,,,,7.29,0.21,,,160.05,71.34,0.61,180,12.12,,,9.8,,0.2,,,39.65,,,78.84,,,0.32,,,180,,0,,80.69,,,,,,,,,,,,,,,
DTL,W1,139.6,116.6,-0.9,1.3,2225,-335,-8.562243345,45.3,163.74,,77.56,,,,0.28,,,,127.59,23.33,,78.39,,20.09,0.26,,,,26.57,,,,18.56,0.24,,,,55.25,0.55,171.89,14.65,,,13.04,,0.18,,,19.95,,,72.22,,,-0.07,,,161.81,,53.71,,76.16,,13.92,0.02,,,,31.76,73.34,,,0,0.66,,11.12,84.3
DTL,W3,221.8,203.5,-3.1,4.9,3127,-722,-13.00130757,62.6,158.43,,74.9,,,,,,,136.89,111.72,24.23,,74.43,,10.44,,,,,20.94,,,,4.63,-0.12,,,130.54,85.99,0.66,161.81,16.29,,,0,,0.1,,,81.37,,,73.26,,,0.13,,,168.52,,55.27,,81.96,,4.33,0.38,,,,30.24,86.1,,,0,0.81,,2.89,89.24
DTL,W1,219.8,200.2,2.3,-0.1,1952,34,0.997878859,61.9,163.74,,67.57,,,,0.16,,,168.52,120,25.3,,74.47,,9.76,0.15,,,,22.64,,,,5.44,0.19,,,145.08,74.93,0.63,165.93,9.46,,,5.77,,0.29,,,24.49,,,77.6,,,0.24,,,180,,75.49,,77.31,,12.68,0.18,,,,47.11,74.27,,,0,0.59,,4.37,85.09
DTL,W1,164.6,144,0.6,4.1,2741,-693,-14.18861243,49.2,156.93,,77.56,,,,0.19,,,165.93,123.37,23.39,,77.59,,10.51,0.21,,,,24.16,,,,9.58,0.15,,,,62.61,0.55,180,17.24,,,16.12,,0.11,,,14.07,,,72.88,,,-0.06,,,168.52,,68.68,,72.38,,10.9,-0.13,,,,26.57,68.71,,,0,0.54,,3.07,80.79
DTL,W1,220.7,203.7,-6.1,0.3,2155,-188,-4.985802499,61.5,155.51,,75.88,,,,-0.17,,,180,127.59,18.96,,74.28,,8.97,,,,,21.42,,,,0,0.01,,,148.21,85.41,0.69,171.89,14.84,,,0,,0.25,,,50.21,,,80.2,,,0.17,,,180,,45,,79.46,,4.86,0.4,,,,27.75,81.71,,,0,0.74,,8.47,87.9
DTL,W1,224.2,206.1,-0.7,4.3,1862,-447,-13.49922466,62.6,158.43,,78.2,,,,,,,180,136.05,14.88,,73.94,,9.23,,,,,18.36,,,,5.18,-0.06,,,147.14,82.53,0.71,180,13.42,,,5.77,,0.04,,,65.17,,,74.77,,,0.1,,,180,,19.63,,80.76,,9.64,0.37,,,,20.13,88.26,,,5.54,0.93,,4.01,85.26
DTL,W1,202.9,183,0,3,1474,-383,-14.56547753,58.4,171.89,,70.4,,,,-0.03,,,160.05,151.64,14.89,,74.99,,10.51,-0.05,,,,19.39,,,,6.04,0.06,,,151.64,93.44,0.64,180,10.23,,,7.33,,0.13,,,25.84,,,76.72,,,0.07,,,171.89,,0,,71.48,,29.52,0.03,,,,45,79.52,,,11.44,0.33,,20.82,74.94
DTL,W1,168,150.2,-43.1,-8.5,1073,-868,-38.97101911,52.7,,,81.96,,,,,,,151.64,139.46,25.08,,78.28,,5.96,-0.14,,,,28.12,,,,11.5,0.04,,,154.16,73.74,0.59,180,23.2,,,6.19,,0.47,,,71.94,,,83.04,,,0.59,,,165.93,,74.74,,87.8,,14.11,0.59,,,,17.26,89.4,,,11.32,0.89,,20.85,81.88
DTL,W1,194.3,172.8,19.2,2.5,2543,548,12.16090425,55.4,,,77.58,,,,0.27,,,180,129.79,22.69,,75.18,,8.26,0.44,,,,16.45,,,,7.54,0.42,,,165.93,65.17,0.58,180,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTL,I7,155.2,143.8,-2.8,0.5,4478,-195,-2.493439678,49.6,151.64,,66,,,,0.16,,,,118.69,23.88,,72.33,,10.43,0.18,,,,21.18,,,,11.41,0.17,,,121.33,80.79,0.56,171.89,20.73,,,6.17,,0.22,,,90.57,,,70.57,,,0.26,,,160.05,,14.04,,70.11,,18.61,0.12,,,,56.31,64.54,,,0,0.51,,14.91,81.02
DTL,W1,183.1,160.5,-13.1,-2.7,1887,-148,-4.48460601,57.1,161.81,,68.72,,,,0.2,,,171.89,137.73,23.63,,76.92,,5.33,0.2,,,,23.94,,,,5.86,0.21,,,146.1,79.05,0.61,168.52,12.56,,,0,,0.23,,,24.49,,,74.06,,,0.19,,,180,,,,77.67,,17.3,0.15,,,,38.66,75.34,,,5.57,0.51,,11.18,85.03
DTL,I7,132.3,116.5,-14.1,-1,3117,-1291,-22.49837336,44.4,149.32,,64.24,,,,0.23,,,165.93,134.43,13.36,,74.8,,4.99,0.31,,,,,,,,0,0.32,,,124.75,99.79,0.68,155.51,,,,11.4,,0.31,,,55.25,,,,,,0.34,,,155.51,,7.04,,76.92,,16.18,0.15,,,,52.41,70.03,,,0,0.48,,16.44,83
DTL,I7,158.9,144.3,-9.8,-0.9,3416,-329,-5.501273177,49.3,142.19,,62.23,,,,0.19,,,160.05,143.13,26.42,,67.76,,10.69,0.24,,,,27.79,,,,15.37,0.35,,,129.05,69.51,0.62,151.64,21.29,,,7.29,,0.38,,,60,,,68.66,,,0.17,,,168.52,,63.43,,65.6,,14.51,0.35,,,,39.25,74.87,,,0,0.73,,12.07,88.89
DTL,I5,144.8,123.9,0.6,1.8,2066,-253,-6.981615019,48.8,147.14,,64.01,,,,0.17,,,165.93,129.79,32.6,,72.33,,15.6,0.2,,,,25.16,,,,11.53,0.2,,,118.69,85.41,0.68,137.73,20.39,,,18.28,,0.19,,,0,,,68.24,,,0.17,,,165.93,,79.94,,74.54,,24.01,0.11,,,,53.13,69.53,,,0,0.3,,15.9,83.18
DTL,I7,132.4,120,2,3,4294,-451,-5.995808646,44.1,163.74,,58.71,,,,0.14,,,168.52,146.1,28.57,,64.7,,12.44,0.24,,,,29.46,,,,14.2,0.33,,,141.26,84.84,0.57,171.89,23.43,,,20.27,,0.34,,,42.27,,,70.88,,,,,,163.74,,19.65,,78.33,,0,0.35,,,,65.84,76.03,,,11.01,0.51,,23.26,83.14
DTL,W1,189,170,-2,2,2243,-393,-9.93801806,55.3,171.89,,71.34,,,,0.19,,,165.93,144.1,15.84,,79.59,,5.72,0.18,,,,18.33,,,,11.44,0.22,,,146.1,96.89,0.56,180,12.99,,,5.93,,0.25,,,93.44,,,81.68,,,0.4,,,161.81,,0,,86.17,,19.28,0.43,,,,20.63,89.38,,,6.97,0.8,,12.99,89.18
DTL,I6,138.9,128.1,4.4,1.8,4706,0,0,46.1,168.52,,69.63,,,,-0.09,,,,122.01,43.43,,62.76,,19.04,-0.03,,,,38.02,,,,14.12,0.07,,,156.93,72.54,0.63,180,32.04,,,16.83,,0.2,,,14.07,,,64.19,,,0.19,,,171.89,,72.9,,62.74,,24.96,0.18,,,,53.26,60.33,,,9.26,0.69,,16.35,78.32
DTL,W1,170.2,157.9,-52,-13.2,2835,-705,-13.96489135,51.9,,,82.39,,,,,,,139.46,120,26.57,,78.32,,5.71,,,,,25.2,,,,12.44,-0.04,,,154.16,78.46,0.57,180,23.04,,,12.71,,0.17,,,69.51,,,80.73,,,0.35,,,180,,25.2,,85.5,,8.04,0.21,,,,45,79.83,,,11.58,0.73,,18.62,83.58
DTL,W1,205.8,183.9,-44.1,-6.7,1620,-687,-22.98054181,60.9,,,79.52,,,,,,,132.84,108.06,31.26,,77.08,,6.08,-0.12,,,,31.16,,,,13.76,-0.04,,,156.93,77.29,0.57,171.89,24.99,,,6.41,,0.4,,,156.93,,,82.76,,,0.44,,,160.05,,58.24,,87.53,,8.17,0.44,,,,48.93,84.09,,,18.41,0.6,,26.1,77.22
DTL,W1,237.7,212.5,-5.3,4.1,1054,-584,-28.98994663,68.4,149.32,,74.07,,,,0.1,,,,,20.21,,76.76,,9.5,0.14,,,,17.34,,,,4.73,0.23,,,131.3,77.29,0.71,154.16,8.95,,,6.12,,0.41,,,11.48,,,76.42,,,0.25,,,180,,21.89,,78.96,,13.58,0.32,,,,32.3,76.72,,,4.77,0.77,,4,86.62
DTL,W1,220.3,206,4.6,6,3014,-613,-11.49625362,62.4,152.87,,67.61,,,,0.02,,,160.05,106.86,24.07,,71.48,,10.51,0.09,,,,13.31,,,,5.81,0.1,,,131.3,74.34,0.68,161.81,6.46,,,0,,0.18,,,0,,,76.71,,,0.25,,,180,,26.57,,81.67,,32.07,0.16,,,,56.23,77.3,,,0,0.41,,10.43,78.74
DTL,W1,136.9,110.4,-4.3,-4.9,1255,420,18.50340253,51.3,158.43,,72.42,,,,0.08,,,163.74,136.89,22.85,,78.19,,11.24,0.04,,,,20.52,,,,11.63,0.18,,,145.08,67.05,0.56,160.05,13.45,,,6.78,,0.35,,,57.32,,,76.92,,,0.15,,,163.74,,38.4,,72.81,,16.7,0.29,,,,41.05,70.48,,,9.64,0.38,,31.38,73.56
DTL,I7,135.3,126.1,4,1.2,4858,84,0.990606405,46.2,158.43,,60.91,,,,0.02,,,,116.74,31.97,,62.33,,10.51,0.02,,,,30.07,,,,11.18,0.12,,,144.1,73.14,0.57,165.93,21.26,,,12.69,,0.16,,,0,,,61.7,,,0.04,,,171.89,,64.03,,62.11,,16.7,0.15,,,,45,65.52,,,0,0.64,,10.09,87.63
DTL,W1,198.3,180.3,1.1,2.2,1435,-266,-10.50148501,57.2,171.89,,77.58,,,,-0.17,,,156.93,148.21,19.41,,79.64,,15.6,,,,,21.24,,,,6.34,0.02,,,146.1,61.31,0.64,180,16.17,,,8.34,,0.16,,,60.66,,,75.6,,,0.39,,,180,,26.57,,83.99,,32.62,0.33,,,,36.87,80.34,,,7.53,0.36,,26.57,71.07
DTL,I7,133.6,117.5,-5.1,0.5,2722,-553,-11.48388651,43.8,154.16,,59.54,,,,0.17,,,148.21,123.37,29.24,,67.7,,10.77,0.16,,,,25.36,,,,5.73,0.12,,,130.54,81.37,0.57,168.52,18.43,,,13.84,,0.09,,,70.73,,,61.58,,,0.16,,,156.93,,45,,69.26,,35.92,0.05,,,,55.19,64.42,,,0,0.39,,12.28,85.81
DTL,W1,197.1,184.3,-3.7,0.7,2773,-169,-3.487567605,56.9,147.14,,80.67,,,,0.01,,,154.16,123.37,16.7,,79.83,,5.72,0.07,,,,14.61,,,,0,0.25,,,126.87,70.73,0.55,168.52,,,,0,,0.46,,,75.52,,,84.36,,,0.42,,,150.46,,45,,84.44,,25.68,0.31,,,,41.9,77.93,,,5.57,0.67,,11.72,79.46
DTL,W1,220.8,205.1,2.2,-2.3,2461,302,6.996036573,61.6,152.87,,73.74,,,,-0.14,,,180,122.68,24.94,,71.82,,11.14,0.04,,,,21.29,,,,15.3,0.09,,,151.64,67.05,0.71,165.93,16.78,,,8.09,,0.22,,,23.07,,,76.24,,,0.12,,,180,,16.79,,78.48,,8.98,0.25,,,,22.87,79.73,,,4.76,0.71,,10.64,88.77
DTL,I7,121.1,110.9,4.2,2,4847,0,0,42.1,165.93,,57.59,,,,-0.07,,,180,134.43,23.71,,59.43,,13.98,-0.01,,,,32.32,,,,14.54,-0.04,,,149.32,63.26,0.69,180,22.79,,,5.1,,0.12,,,73.14,,,70.9,,,0.22,,,168.52,,6.75,,74.44,,12.04,0.11,,,,40.57,71.39,,,4.92,0.55,,0,87.83
DTL,W1,208.7,187,-5,2,1698,-392,-12.99954546,60.1,,,70.08,,,,0.02,,,,,32.13,,,,12.81,,,,,,,,,,-0.21,,,,,0.34,,35.54,,,20.48,,,,,14.07,,,85.11,,,-0.18,,,,,34.54,,89.23,,12.52,-0.44,,,,35.32,,,,5.46,,,8.4,82.64
DTL,W1,175,148.8,1.9,3.3,1183,-273,-12.99461679,58.2,161.81,,70.86,,,,0.12,,,,127.59,22.9,,78.34,,14.43,0.08,,,,23.63,,,,15.98,0.24,,,125.45,73.74,0.6,180,14.04,,,18.56,,0.44,,,79.63,,,74.82,,,0.51,,,171.89,,56.31,,79.87,,,0.38,,,,45,73.51,,,10.99,0.48,,15.21,75.26
DTL,I7,126.7,118.4,0.4,-0.3,5913,103,0.997948335,44.7,168.52,,63.03,,,,,,,180,140.35,29.02,,57.8,,16.48,-0.02,,,,31.79,,,,9.79,0.09,,,143.13,82.53,0.64,180,22.79,,,10.89,,0.19,,,42.27,,,71.34,,,0.06,,,168.52,,49.18,,67.84,,14.48,0.23,,,,37.9,72.67,,,5.41,0.53,,15.04,83.67
DTL,W1,229.1,213.9,0,-0.7,1796,94,2.996043166,63,158.43,,72.28,,,,-0.12,,,168.52,137.73,19.44,,70.99,,9.76,-0.16,,,,22.23,,,,0,0.14,,,137.73,81.37,0.67,168.52,8.99,,,0,,0.26,,,71.94,,,75.4,,,0.16,,,180,,23.96,,79.76,,5.1,0.33,,,,24.07,83.08,,,4.99,0.85,,3.97,88.01
DTL,I7,123.9,114.4,-1.3,-0.6,5797,0,0,43.7,165.93,,59.07,,,,0.06,,,165.93,129.05,38.75,,66.13,,17.19,0.13,,,,31.88,,,,5.18,0.16,,,147.14,61.31,0.61,171.89,24.04,,,7.5,,0.15,,,44.77,,,69.56,,,0.09,,,168.52,,0,,63.73,,16.59,0.02,,,,56.31,61.38,,,5,0.31,,15.74,76.91
DTL,I7,149.9,139.5,3.2,3.8,4908,-386,-4.496890891,49.1,152.87,,61.94,,,,-0.05,,,,,29.85,,63.71,,17.46,-0.02,,,,27.76,,,,14.27,0.08,,,136.05,50.21,0.69,149.32,23.36,,,10.42,,0.15,,,34.92,,,62.39,,,0.11,,,171.89,,70.49,,68.82,,8.38,0.23,,,,45.19,70.92,,,9.86,0.37,,,77.49
DTL,W1,200.3,185.5,-4.2,-1.8,2348,40,0.975983607,57,163.74,,68.33,,,,0.07,,,,122.68,28.23,,69.67,,10.6,0.05,,,,26.29,,,,11.77,0.14,,,130.54,56.63,0.62,171.89,18.24,,,23.31,,0.34,,,70.12,,,66.73,,,0.09,,,180,,,,56,,5.93,0.31,,,,42.69,63.99,,,5.33,0.52,,22.5,67.51
DTL,W1,203.3,182,-1,0,1446,-90,-3.561533089,58.8,165.93,,64.06,,,,0.05,,,180,149.32,15.08,,72.03,,5.77,0.08,,,,19.77,,,,5.77,0.25,,,140.35,90,0.66,180,11.31,,,6.98,,0.27,,,67.05,,,72.78,,,0.27,,,180,,0,,73.04,,0,0.38,,,,26.57,75.7,,,4.68,0.46,,33.69,76.16
DTL,W1,219.8,195.6,5,3.4,1498,-264,-9.994887613,64,161.81,,70.02,,,,0.01,,,,138.59,22.7,,73.28,,11.6,-0.01,,,,24.05,,,,15.6,0.21,,,130.54,68.28,0.69,163.74,12.66,,,18.43,,0.45,,,0,,,75.78,,,0.54,,,171.89,,57.17,,79.8,,12.44,0.49,,,,42.89,74.92,,,4.78,0.8,,6.52,79.99
DTL,I7,144.6,134,-7.5,-0.4,4881,-384,-4.498331357,47.8,150.46,,62.3,,,,0.09,,,180,145.08,40,,63.67,,23.01,0.16,,,,50.33,,,,22.17,0.33,,,156.93,61.31,0.54,155.51,26.68,,,12.57,,0.28,,,33.9,,,72.3,,,0.16,,,180,,31.05,,68.16,,12.22,0.23,,,,39.46,65.83,,,5.38,0.49,,29.1,81.1
DTL,W1,219.3,200,3,1,1637,-114,-3.983622838,61.4,168.52,,74.6,,,,0,,,171.89,149.32,12.06,,73.46,,0,0.06,,,,10.3,,,,12.99,0.23,,,148.21,89.43,0.63,180,9.05,,,6.86,,0.24,,,61.97,,,74.93,,,0.32,,,180,,0,,80.76,,,0.22,,,,59.64,77.16,,,6.51,0.64,,7.43,89.83
DTL,I7,124.6,114.4,0.6,2.2,4472,-312,-3.990913098,42.7,155.51,,61.81,,,,-0.03,,,168.52,129.79,29.05,,63.7,,9.68,0.01,,,,26.44,,,,11.83,0.21,,,144.1,68.9,0.72,168.52,24.13,,,5.72,,0.28,,,46.37,,,75.84,,,0.16,,,180,,63.43,,69.11,,14.19,0.22,,,,41.13,68.43,,,0,0.56,,8.29,89.97
DTL,W1,200.9,182,3,1,1294,-101,-4.463033155,58,171.89,,72.97,,,,0.05,,,,126.16,23.63,,73.27,,6.34,0.04,,,,,,,,5.96,0.12,,,154.16,,0.57,180,12.03,,,6.59,,0.14,,,16.26,,,73.69,,,0.27,,,171.89,,23.43,,80.32,,,,,,,,,,,,,,,
DTL,W1,146.2,127.5,43.4,8.6,2517,1799,35.55490054,45.6,165.93,,72.84,,,,0.25,,,163.74,98.63,24.74,,75.03,,12.29,0.2,,,,24.97,,,,8.01,0.17,,,160.05,66.42,0.62,180,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTL,W1,212.6,198.9,-4.9,-2.2,3311,144,2.490303879,61,163.74,,,,,,-0.12,,,156.93,132.07,8.99,,,,0,-0.06,,,,6.06,,,,5.33,-0.12,,,144.1,53.13,0.7,180,,,,5.68,,0.47,,,8.11,,,83.6,,,0.5,,,171.89,,14.62,,86.97,,17.82,0.47,,,,29.78,88.18,,,6.54,0.65,,9.54,77.94
DTL,W1,202.6,186.8,28,11.1,1728,-352,-11.51383118,58.6,171.89,,,,,,,,,171.89,140.35,7.82,,84.74,,0,,,,,8.21,,,,0,,,,161.81,,,168.52,7.91,,,4.4,,,,,55.25,,,88.48,,,,,,180,,50.65,,80.87,,12.57,,,,,32.3,83.18,,,15.36,0.84,,22.97,85.97
DTL,W1,193.9,177,-5.7,5.8,2042,-1109,-28.50616399,56.6,161.81,,67.72,,,,-0.03,,,,94.59,27.9,,70.84,,5.21,0,,,,25.09,,,,17.04,0.01,,,132.84,63.26,0.6,168.52,18.53,,,20.7,,0.19,,,59.34,,,70.86,,,0.25,,,171.89,,41.08,,72.44,,12.92,0.32,,,,38.07,71.86,,,9.97,0.52,,10.43,73.7
